Date,MU
2006-03-31,14.356225967407227
2006-04-03,15.068184852600098
2006-04-04,15.253491401672363
2006-04-05,15.175467491149902
2006-04-06,15.194972038269043
2006-04-07,14.873129844665527
2006-04-10,14.541533470153809
2006-04-11,14.726834297180176
2006-04-12,14.941398620605469
2006-04-13,14.668318748474121
2006-04-17,14.74634075164795
2006-04-18,15.633853912353516
2006-04-19,16.09223747253418
2006-04-20,16.38482666015625
2006-04-21,15.994709968566895
2006-04-24,15.994709968566895
2006-04-25,16.062976837158203
2006-04-26,16.38482666015625
2006-04-27,16.969995498657227
2006-04-28,16.550621032714844
2006-05-01,16.326311111450195
2006-05-02,16.336057662963867
2006-05-03,16.316556930541992
2006-05-04,16.540868759155273
2006-05-05,16.628639221191406
2006-05-08,16.81395149230957
2006-05-09,16.823701858520508
2006-05-10,16.19951820373535
2006-05-11,15.711877822875977
2006-05-12,15.419290542602539
2006-05-15,15.438796043395996
2006-05-16,15.575336456298828
2006-05-17,15.243739128112793
2006-05-18,14.98040771484375
2006-05-19,15.380278587341309
2006-05-22,15.175467491149902
2006-05-23,14.86337661743164
2006-05-24,15.077935218811035
2006-05-25,15.770394325256348
2006-05-26,15.965452194213867
2006-05-30,15.663113594055176
2006-05-31,16.150754928588867
2006-06-01,16.453094482421875
2006-06-02,16.053226470947266
2006-06-05,15.633853912353516
2006-06-06,15.858172416687012
2006-06-07,15.429041862487793
2006-06-08,15.146207809448242
2006-06-09,15.146207809448242
2006-06-12,14.765847206115723
2006-06-13,14.483016014099121
2006-06-14,14.882882118225098
2006-06-15,15.643606185913086
2006-06-16,15.945940017700195
2006-06-19,15.49731159210205
2006-06-20,15.575336456298828
2006-06-21,15.555828094482422
2006-06-22,15.780149459838867
2006-06-23,16.014209747314453
2006-06-26,16.267789840698242
2006-06-27,15.633853912353516
2006-06-28,15.565582275390625
2006-06-29,14.74634075164795
2006-06-30,14.687827110290527
2006-07-03,15.019420623779297
2006-07-05,14.629304885864258
2006-07-06,14.931646347045898
2006-07-07,14.492764472961426
2006-07-10,14.170921325683594
2006-07-11,14.697574615478516
2006-07-12,14.444003105163574
2006-07-13,13.96611213684082
2006-07-14,14.044136047363281
2006-07-17,13.858829498291016
2006-07-18,14.190427780151367
2006-07-19,14.600049018859863
2006-07-20,14.170921325683594
2006-07-21,13.800313949584961
2006-07-24,13.99537181854248
2006-07-25,14.668318748474121
2006-07-26,14.951150894165039
2006-07-27,15.107197761535645
2006-07-28,15.429041862487793
2006-07-31,15.204727172851562
2006-08-01,14.999916076660156
2006-08-02,15.282748222351074
2006-08-03,15.409537315368652
2006-08-04,15.351018905639648
2006-08-07,15.126704216003418
2006-08-08,15.068184852600098
2006-08-09,15.185220718383789
2006-08-10,15.604595184326172
2006-08-11,15.351018905639648
2006-08-14,15.39978313446045
2006-08-15,16.014209747314453
2006-08-16,16.28729820251465
2006-08-17,16.19951820373535
2006-08-18,16.141002655029297
2006-08-21,15.916688919067383
2006-08-22,15.780149459838867
2006-08-23,15.604595184326172
2006-08-24,15.624100685119629
2006-08-25,15.858172416687012
2006-08-28,16.141002655029297
2006-08-29,16.81395149230957
2006-08-30,17.0870304107666
2006-08-31,16.852962493896484
2006-09-01,16.891971588134766
2006-09-05,16.940738677978516
2006-09-06,16.48235321044922
2006-09-07,16.521366119384766
2006-09-08,17.438129425048828
2006-09-11,18.111080169677734
2006-09-12,18.013551712036133
2006-09-13,17.55516815185547
2006-09-14,17.330854415893555
2006-09-15,17.62343978881836
2006-09-18,17.681955337524414
2006-09-19,17.301591873168945
2006-09-20,17.12603759765625
2006-09-21,17.301591873168945
2006-09-22,17.028514862060547
2006-09-25,17.438129425048828
2006-09-26,17.291839599609375
2006-09-27,17.165050506591797
2006-09-28,17.009010314941406
2006-09-29,16.969995498657227
2006-10-02,17.06752586364746
2006-10-03,17.048019409179688
2006-10-04,17.63319206237793
2006-10-05,17.106534957885742
2006-10-06,14.765847206115723
2006-10-09,14.941398620605469
2006-10-10,14.775599479675293
2006-10-11,14.795105934143066
2006-10-12,14.756094932556152
2006-10-13,14.687827110290527
2006-10-16,14.902387619018555
2006-10-17,14.20018196105957
2006-10-18,14.122156143188477
2006-10-19,14.112405776977539
2006-10-20,13.917348861694336
2006-10-23,14.053887367248535
2006-10-24,13.936851501464844
2006-10-25,14.161171913146973
2006-10-26,14.375731468200684
2006-10-27,13.819820404052734
2006-10-30,14.044136047363281
2006-10-31,14.092899322509766
2006-11-01,13.829570770263672
2006-11-02,13.546738624572754
2006-11-03,13.634511947631836
2006-11-06,13.96611213684082
2006-11-07,13.946605682373047
2006-11-08,13.654020309448242
2006-11-09,13.234646797180176
2006-11-10,13.663771629333496
2006-11-13,13.858829498291016
2006-11-14,14.580543518066406
2006-11-15,14.463507652282715
2006-11-16,14.375731468200684
2006-11-17,14.209931373596191
2006-11-20,14.122156143188477
2006-11-21,14.239192962646484
2006-11-22,14.639060974121094
2006-11-24,14.4244966506958
2006-11-27,14.20018196105957
2006-11-28,14.14166259765625
2006-11-29,14.073395729064941
2006-11-30,14.239192962646484
2006-12-01,14.112405776977539
2006-12-04,14.20018196105957
2006-12-05,14.56103801727295
2006-12-06,14.473260879516602
2006-12-07,14.239192962646484
2006-12-08,14.278203964233398
2006-12-11,13.868582725524902
2006-12-12,13.566244125366211
2006-12-13,13.361433982849121
2006-12-14,13.458962440490723
2006-12-15,13.361433982849121
2006-12-18,13.195636749267578
2006-12-19,13.020084381103516
2006-12-20,13.137117385864258
2006-12-21,13.156622886657715
2006-12-22,13.595502853393555
2006-12-26,13.624760627746582
2006-12-27,13.741796493530273
2006-12-28,13.6735258102417
2006-12-29,13.615008354187012
2007-01-03,13.683279037475586
2007-01-04,13.449209213256836
2007-01-05,13.244400978088379
2007-01-08,13.400444030761719
2007-01-09,13.332175254821777
2007-01-10,13.7222900390625
2007-01-11,13.536985397338867
2007-01-12,13.878334045410156
2007-01-16,13.575995445251465
2007-01-17,13.341927528381348
2007-01-18,12.922555923461914
2007-01-19,12.942062377929688
2007-01-22,12.747003555297852
2007-01-23,12.610462188720703
2007-01-24,12.90304946899414
2007-01-25,12.766507148742676
2007-01-26,12.873790740966797
2007-01-29,12.707993507385254
2007-01-30,12.668981552124023
2007-01-31,12.629968643188477
2007-02-01,12.532440185546875
2007-02-02,12.8347806930542
2007-02-05,12.795767784118652
2007-02-06,12.698237419128418
2007-02-07,12.64947509765625
2007-02-08,12.58120346069336
2007-02-09,12.24960708618164
2007-02-12,11.966772079467773
2007-02-13,11.908254623413086
2007-02-14,12.24960708618164
2007-02-15,12.200841903686523
2007-02-16,12.015538215637207
2007-02-20,11.800975799560547
2007-02-21,11.674186706542969
2007-02-22,11.859492301940918
2007-02-23,12.074052810668945
2007-02-26,12.03504467010498
2007-02-27,11.605915069580078
2007-02-28,11.56690502166748
2007-03-01,11.56690502166748
2007-03-02,11.537647247314453
2007-03-05,11.381604194641113
2007-03-06,11.420613288879395
2007-03-07,11.1572847366333
2007-03-08,11.050004005432129
2007-03-09,11.137779235839844
2007-03-12,11.118271827697754
2007-03-13,10.981734275817871
2007-03-14,11.303579330444336
